Date,Product,Subproduct,Issue,Sub-issue,Consumer complaint narrative,Company public response,Company,State,Zip,Tags,Consumer consent provided?,Submitted via,Date sent to company,Company response to consumer,Timely response?,Consumer disputed?,Complaint ID
08/07/2013,Credit reporting,,Incorrect information on credit report,Personal information,,,Equifax,VA,23455,,N/A,Web,08/06/2013,Closed with non-monetary relief,Yes,No,482494
08/07/2013,Debt collection,Credit card,Taking/threatening an illegal action,Sued where didn't live/sign for debt,,,Amex,CA,90274,,N/A,Web,08/06/2013,Closed with non-monetary relief,Yes,No,495107
08/07/2013,Debt collection,Mortgage,Improper contact or sharing of info,Talked to a third party about my debt,,,Ditech Financial LLC,WI,53508,Older American,N/A,Web,11/07/2013,Closed with explanation,Yes,No,482484
08/07/2013,Debt collection,I do not know,Cont'd attempts collect debt not owed,Debt is not mine,,,"Debt Recovery Solutions, LLC",FL,32937,,N/A,Web,08/12/2013,Closed with explanation,Yes,No,482469
07/23/2013,Mortgage,Conventional fixed mortgage,"Loan servicing, payments, escrow account",,,,Real Time Resolutions,CA,92128,,N/A,Web,07/25/2013,Closed with explanation,Yes,No,464080
07/24/2013,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,,,Wells Fargo & Company,CA,92660,,N/A,Referral,07/26/2013,Closed with explanation,Yes,No,476088
08/07/2013,Credit card,,Identity theft / Fraud / Embezzlement,,,,Synchrony Financial,NY,14217,Servicemember,N/A,Phone,08/07/2013,Closed with non-monetary relief,Yes,No,493198
08/07/2013,Debt collection,"Other (i.e. phone, health club, etc.)",Cont'd attempts collect debt not owed,Debt is not mine,,,Consumer Adjustment Company Incorporated,FL,32937,,N/A,Web,08/06/2013,Closed with non-monetary relief,Yes,No,482470
08/07/2013,Debt collection,Credit card,Taking/threatening an illegal action,Threatened to sue on too old debt,,,JPMorgan Chase & Co.,MN,55126,,N/A,Web,08/06/2013,Closed with explanation,Yes,No,482499
08/07/2013,Credit reporting,,Unable to get credit report/credit score,Problem getting report or credit score,,,"TransUnion Intermediate Holdings, Inc.",CA,92114,,N/A,Web,08/06/2013,Closed with explanation,Yes,No,493184
07/23/2013,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,,,JPMorgan Chase & Co.,MI,48382,,N/A,Fax,07/25/2013,Closed with explanation,Yes,No,454654
07/23/2013,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,,,Astoria Bank,DC,20019,,N/A,Referral,07/25/2013,Closed with explanation,Yes,No,464096
08/07/2013,Mortgage,Conventional fixed mortgage,"Application, originator, mortgage broker",,,,Bank of America,CA,94114,,N/A,Web,08/08/2013,Closed with explanation,Yes,No,482503
07/23/2013,Credit reporting,,Unable to get credit report/credit score,Problem getting my free annual report,,,Equifax,NE,69101,,N/A,Web,07/23/2013,Closed with non-monetary relief,Yes,No,464108
08/07/2013,Mortgage,Conventional adjustable mortgage (ARM),"Application, originator, mortgage broker",,,,Nationstar Mortgage,WA,98665,,N/A,Web,08/07/2013,Closed with explanation,Yes,Yes,482834
08/07/2013,Bank account or service,Checking account,Using a debit or ATM card,,,,Bank of America,NY,11238,,N/A,Web,08/07/2013,Closed with explanation,Yes,No,493185
08/07/2013,Credit card,,APR or interest rate,,,,Citibank,FL,33418,Older American,N/A,Web,08/07/2013,Closed with non-monetary relief,Yes,No,486967
07/23/2013,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,,,"SunTrust Banks, Inc.",FL,33185,,N/A,Referral,07/25/2013,Closed with explanation,Yes,No,464608
08/07/2013,Credit card,,Cash advance,,,,Amex,VA,23233,,N/A,Web,08/06/2013,Closed with explanation,Yes,No,482835
07/23/2013,Mortgage,VA mortgage,"Loan servicing, payments, escrow account",,,,Residential Credit Solutions,NC,27704,,N/A,Web,07/25/2013,Closed with explanation,No,No,464118
07/23/2013,Bank account or service,Checking account,Problems caused by my funds being low,,,,Santander Bank US,NJ,08857,,N/A,Referral,07/24/2013,Closed,Yes,Yes,464614
08/07/2013,Mortgage,Conventional fixed mortgage,"Loan modification,collection,foreclosure",,,,Bank of America,AZ,85345,,N/A,Web,08/09/2013,Closed with explanation,Yes,No,484851
07/24/2013,Debt collection,"Other (i.e. phone, health club, etc.)",Communication tactics,Threatened to take legal action,,,Synchrony Financial,NJ,07410,,N/A,Phone,07/31/2013,Closed with explanation,Yes,Yes,475196
08/07/2013,Credit card,,Late fee,,,,Citibank,CA,94523,,N/A,Web,08/07/2013,Closed with monetary relief,Yes,No,488956
08/07/2013,Credit reporting,,Credit reporting company's investigation,Problem with statement of dispute,,,Equifax,CA,90230,,N/A,Web,08/07/2013,Closed with explanation,Yes,No,482474
08/12/2013,Mortgage,FHA mortgage,"Loan modification,collection,foreclosure",,,,Bank of America,NJ,07062,Older American,N/A,Web,08/14/2013,Closed with explanation,Yes,No,488098
07/24/2013,Credit reporting,,Incorrect information on credit report,Information is not mine,,,Synchrony Financial,CA,93401,,N/A,Web,08/01/2013,Closed with non-monetary relief,Yes,No,465281
08/07/2013,Mortgage,Conventional fixed mortgage,Settlement process and costs,,,,Nationstar Mortgage,WA,98036,,N/A,Web,08/09/2013,Closed with explanation,Yes,Yes,484852
08/07/2013,Bank account or service,Checking account,Problems caused by my funds being low,,,,Santander Bank US,NY,11106,,N/A,Referral,08/08/2013,Closed,Yes,No,482887
08/07/2013,Mortgage,VA mortgage,"Loan servicing, payments, escrow account",,,,Nationstar Mortgage,SC,29649,Servicemember,N/A,Referral,08/12/2013,Closed with explanation,Yes,No,482544
08/07/2013,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,,,Bank of America,CA,91709,,N/A,Referral,08/09/2013,Closed with explanation,Yes,No,484871
08/07/2013,Debt collection,"Other (i.e. phone, health club, etc.)",Disclosure verification of debt,Not given enough info to verify debt,,,"The Stark Collection Agency, Inc.",IL,60459,,N/A,Referral,08/09/2013,Closed with non-monetary relief,Yes,No,482521
08/12/2013,Mortgage,Conventional fixed mortgage,Credit decision / Underwriting,,,,Wells Fargo & Company,WA,98045,,N/A,Web,08/14/2013,Closed with explanation,Yes,No,488082
07/23/2013,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,,,BB&T Financial,FL,34668,,N/A,Referral,07/25/2013,Closed with explanation,Yes,No,464825
07/24/2013,Credit reporting,,Unable to get credit report/credit score,Problem getting report or credit score,,,Equifax,PR,00940,Older American,N/A,Web,07/24/2013,Closed with non-monetary relief,Yes,No,465296
08/07/2013,Credit reporting,,Incorrect information on credit report,Account status,,,Equifax,LA,71360,,N/A,Postal mail,08/08/2013,Closed with explanation,Yes,No,482487
07/24/2013,Bank account or service,Savings account,"Account opening, closing, or management",,,,Bank of America,AZ,85143,Older American,N/A,Phone,07/25/2013,Closed with explanation,Yes,No,465305
07/23/2013,Bank account or service,Checking account,"Account opening, closing, or management",,,,Bank of America,FL,33012,,N/A,Referral,07/24/2013,Closed with monetary relief,Yes,No,464660
07/23/2013,Mortgage,Conventional fixed mortgage,"Loan modification,collection,foreclosure",,,,PNC Bank N.A.,PA,18062,,N/A,Web,07/25/2013,Closed with explanation,Yes,No,464145
08/12/2013,Debt collection,I do not know,Cont'd attempts collect debt not owed,Debt is not mine,,,"Receivables Management Partners, LLC",IL,61073,Servicemember,N/A,Web,10/16/2013,Closed,Yes,No,488154
08/12/2013,Credit reporting,,Incorrect information on credit report,Account status,,,"Navient Solutions, Inc.",NE,68510,,N/A,Web,08/14/2013,Closed with explanation,Yes,Yes,488008
08/07/2013,Debt collection,Mortgage,Cont'd attempts collect debt not owed,Debt was discharged in bankruptcy,,,Morgan Stanley,FL,33411,,N/A,Web,08/28/2013,Closed with non-monetary relief,Yes,No,482546
07/23/2013,Debt collection,I do not know,Communication tactics,Frequent or repeated calls,,,"Convergent Resources, Inc.",CA,95954,Servicemember,N/A,Phone,07/30/2013,Closed,Yes,No,464164
07/23/2013,Mortgage,Other mortgage,"Loan servicing, payments, escrow account",,,,Bank of America,CA,91702,,N/A,Postal mail,07/24/2013,Closed with explanation,Yes,No,464155
08/07/2013,Student loan,Non-federal student loan,Getting a loan,Getting a loan,,,Discover,MA,02067,,N/A,Web,08/08/2013,Closed with explanation,Yes,No,482552
08/12/2013,Credit card,,Payoff process,,,,Synchrony Financial,ME,04106,,N/A,Web,08/12/2013,Closed with monetary relief,Yes,Yes,488169
07/24/2013,Mortgage,Conventional fixed mortgage,"Loan modification,collection,foreclosure",,,,JPMorgan Chase & Co.,IL,60630,,N/A,Phone,07/26/2013,Closed with explanation,Yes,No,465325
07/24/2013,Mortgage,Conventional fixed mortgage,"Application, originator, mortgage broker",,,,Wells Fargo & Company,IL,60461,Older American,N/A,Web,07/26/2013,Closed with explanation,Yes,Yes,465331
08/07/2013,Credit card,,Customer service / Customer relations,,,,Barclays PLC,MA,01960,,N/A,Web,08/07/2013,Closed with non-monetary relief,Yes,No,482563
07/23/2013,Mortgage,Conventional adjustable mortgage (ARM),"Loan modification,collection,foreclosure",,,,Bank of America,FL,33777,,N/A,Web,07/25/2013,Closed with explanation,Yes,No,463917
07/24/2013,Debt collection,"Other (i.e. phone, health club, etc.)",Cont'd attempts collect debt not owed,Debt is not mine,,,"Retrieval-Masters Creditors Bureau, Inc.",OH,45133,,N/A,Phone,08/07/2013,Closed with explanation,Yes,No,465343
07/23/2013,Credit card,,APR or interest rate,,,,Discover,NJ,07032,,N/A,Web,07/23/2013,Closed with explanation,Yes,Yes,479943
08/12/2013,Credit card,,APR or interest rate,,,,Barclays PLC,NY,11413,,N/A,Web,08/12/2013,Closed with explanation,Yes,Yes,488194
08/12/2013,Debt collection,Medical,Communication tactics,Used obscene/profane/abusive language,,,"Expert Global Solutions, Inc.",PA,15212,,N/A,Phone,08/23/2013,Closed with explanation,Yes,No,488130
07/24/2013,Bank account or service,Checking account,"Account opening, closing, or management",,,,Bank of America,CA,94402,Older American,N/A,Web,07/26/2013,Closed with monetary relief,Yes,No,463174
08/07/2013,Credit card,,Billing disputes,,,,Bank of America,PA,19149,,N/A,Web,08/07/2013,Closed with monetary relief,Yes,No,493187
08/07/2013,Mortgage,Conventional fixed mortgage,"Loan modification,collection,foreclosure",,,,"Select Portfolio Servicing, Inc",DE,19954,,N/A,Web,09/19/2013,Closed with explanation,Yes,No,482579
07/24/2013,Mortgage,Conventional fixed mortgage,"Loan modification,collection,foreclosure",,,,Specialized Loan Servicing LLC,IL,60630,,N/A,Phone,07/26/2013,Closed,Yes,No,465326
08/07/2013,Credit card,,Other,,,,Discover,VA,23111,,N/A,Referral,08/09/2013,Closed with explanation,Yes,Yes,482561
08/12/2013,Mortgage,Conventional fixed mortgage,"Loan servicing, payments, escrow account",,,,Nationstar Mortgage,TX,75401,,N/A,Referral,08/15/2013,Closed with explanation,Yes,Yes,487743
08/12/2013,Credit card,,Billing disputes,,,,Capital One,MO,63130,,N/A,Web,08/12/2013,Closed with monetary relief,Yes,Yes,488213
07/23/2013,Mortgage,Conventional fixed mortgage,"Loan servicing, payments, escrow account",,,,Ocwen,PA,19464,,N/A,Web,07/25/2013,Closed with explanation,Yes,No,464202
08/07/2013,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,,,Citibank,FL,34695,,N/A,Referral,08/09/2013,Closed with explanation,Yes,No,484877
07/24/2013,Debt collection,"Other (i.e. phone, health club, etc.)",Disclosure verification of debt,Right to dispute notice not received,,,Stellar Recovery Inc.,FL,33912,,N/A,Postal mail,08/01/2013,Closed with explanation,Yes,No,465370
07/23/2013,Bank account or service,Checking account,Deposits and withdrawals,,,,M&T Bank Corporation,DE,19803,,N/A,Web,07/24/2013,Closed,Yes,No,464204
08/07/2013,Mortgage,Conventional adjustable mortgage (ARM),"Loan modification,collection,foreclosure",,,,Nationstar Mortgage,MD,21044,,N/A,Web,08/07/2013,Closed with explanation,Yes,No,482846
08/12/2013,Credit card,,Unsolicited issuance of credit card,,,,Citibank,FL,33319,,N/A,Phone,08/13/2013,Closed with non-monetary relief,Yes,No,488217
08/12/2013,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,,,EverBank,CA,91724,,N/A,Referral,08/14/2013,Closed with explanation,Yes,No,488227
08/12/2013,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,,,JPMorgan Chase & Co.,MD,21042,,N/A,Referral,08/14/2013,Closed with explanation,Yes,No,488229
07/23/2013,Mortgage,Conventional fixed mortgage,"Application, originator, mortgage broker",,,,Bank of America,KY,40022,Older American,N/A,Web,07/24/2013,Closed with explanation,Yes,No,475517
07/23/2013,Credit card,,Privacy,,,,Bank of America,ID,83616,,N/A,Web,07/23/2013,Closed with explanation,Yes,No,464244
08/12/2013,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,,,Bank of America,MD,21158,,N/A,Referral,08/14/2013,Closed with explanation,Yes,No,488235
07/23/2013,Bank account or service,Other bank product/service,Problems caused by my funds being low,,,,Navy FCU,OH,43204,Servicemember,N/A,Phone,07/24/2013,Closed with monetary relief,Yes,No,464248
08/12/2013,Mortgage,Other mortgage,"Loan servicing, payments, escrow account",,,,JPMorgan Chase & Co.,OH,43232,,N/A,Referral,08/14/2013,Closed with explanation,Yes,Yes,488239
08/12/2013,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,,,Regions Financial Corporation,GA,30114,,N/A,Referral,08/14/2013,Closed,Yes,No,488615
08/07/2013,Bank account or service,Savings account,Deposits and withdrawals,,,,JPMorgan Chase & Co.,NY,11226,,N/A,Phone,08/08/2013,Closed with explanation,Yes,Yes,482852
07/23/2013,Credit card,,Identity theft / Fraud / Embezzlement,,,,Discover,CA,94114,,N/A,Web,07/23/2013,Closed with monetary relief,Yes,No,464257
07/23/2013,Debt collection,"Other (i.e. phone, health club, etc.)",Communication tactics,Frequent or repeated calls,,,"Portfolio Recovery Associates, Inc.",CA,94118,,N/A,Postal mail,07/31/2013,Closed with non-monetary relief,Yes,No,475993
08/12/2013,Mortgage,Other mortgage,"Loan servicing, payments, escrow account",,,,Bank of America,NC,27545,,N/A,Referral,08/14/2013,Closed with explanation,Yes,No,488248
07/23/2013,Credit card,,Other,,,,Barclays PLC,OR,97034,,N/A,Web,07/23/2013,Closed with explanation,Yes,Yes,464263
08/12/2013,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,,,"SunTrust Banks, Inc.",VA,23462,,N/A,Referral,08/14/2013,Closed with explanation,Yes,No,488255
07/23/2013,Mortgage,Conventional adjustable mortgage (ARM),"Loan modification,collection,foreclosure",,,,Capital One,AZ,85746,,N/A,Web,07/26/2013,Closed with explanation,Yes,No,480723
08/07/2013,Bank account or service,Checking account,Deposits and withdrawals,,,,PNC Bank N.A.,MD,21842,Older American,N/A,Phone,08/08/2013,Closed with explanation,Yes,Yes,482857
08/07/2013,Credit card,,Bankruptcy,,,,Bank of America,CA,95610,,N/A,Web,08/07/2013,Closed with explanation,Yes,No,498169
08/12/2013,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,,,Wells Fargo & Company,MA,01844,,N/A,Referral,08/14/2013,Closed with explanation,Yes,Yes,488258
08/12/2013,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,,,Bank of America,FL,33409,,N/A,Referral,08/14/2013,Closed with explanation,Yes,No,487177
07/23/2013,Debt collection,"Other (i.e. phone, health club, etc.)",Taking/threatening an illegal action,Threatened arrest/jail if do not pay,,,"Eisenburg,Whitman and Associates",PA,17098,,N/A,Web,09/12/2013,Closed with explanation,No,,461730
08/12/2013,Mortgage,Other mortgage,"Loan servicing, payments, escrow account",,,,JPMorgan Chase & Co.,IL,61362,,N/A,Referral,08/14/2013,Closed with explanation,Yes,No,488259
07/23/2013,Credit card,,Credit card protection / Debt protection,,,,Capital One,WA,98003,,N/A,Web,07/23/2013,Closed with monetary relief,Yes,No,464279
08/12/2013,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,,,"SunTrust Banks, Inc.",DC,20024,,N/A,Referral,08/14/2013,Closed with explanation,Yes,Yes,488267
08/07/2013,Credit reporting,,Incorrect information on credit report,Account status,,,Experian,OH,45226,,N/A,Web,08/07/2013,Closed with explanation,Yes,No,487129
08/12/2013,Debt collection,Auto,Cont'd attempts collect debt not owed,Debt is not mine,,,Navy FCU,MO,65807,Servicemember,N/A,Web,09/03/2013,Closed with explanation,Yes,No,488271
07/24/2013,Debt collection,I do not know,Communication tactics,Frequent or repeated calls,,,Stellar Recovery Inc.,FL,32189,Older American,N/A,Web,08/01/2013,Closed with explanation,Yes,No,465449
07/24/2013,Mortgage,FHA mortgage,"Application, originator, mortgage broker",,,,Wells Fargo & Company,IL,60586,,N/A,Phone,07/29/2013,Closed with explanation,Yes,No,479979
08/07/2013,Mortgage,Conventional adjustable mortgage (ARM),"Loan modification,collection,foreclosure",,,,Wells Fargo & Company,TN,37215,,N/A,Web,08/07/2013,Closed with explanation,Yes,Yes,499218
08/12/2013,Debt collection,Credit card,Disclosure verification of debt,Right to dispute notice not received,,,"Dynamic Recovery Solutions, LLC",LA,70094,,N/A,Web,08/30/2013,Closed with explanation,Yes,No,488281
08/12/2013,Debt collection,"Other (i.e. phone, health club, etc.)",Cont'd attempts collect debt not owed,Debt is not mine,,,"Expert Global Solutions, Inc.",KS,67460,,N/A,Phone,08/14/2013,Closed with explanation,Yes,No,488287
08/12/2013,Mortgage,Conventional fixed mortgage,"Loan servicing, payments, escrow account",,,,PNC Bank N.A.,MA,02720,,N/A,Web,08/14/2013,Closed with explanation,Yes,No,486979
